company,car_model,year,kms_driven,fuel_type,transmission,owners,service_history,previous_accidents,insurance,price
tata,altroz,2011.0,40144.0,electric,automatic,2.0,True,True,comprehensive,50000.0
tata,altroz,2019.0,178898.0,cng,manual,1.0,False,True,comprehensive,253165.3
bmw,3 series,2008.0,77420.0,electric,manual,3.0,False,True,comprehensive,3088387.0
honda,city,2000.0,61724.0,petrol,automatic,3.0,False,True,comprehensive,50000.0
hyundai,verna,2020.0,146360.0,cng,automatic,1.0,False,False,nan,708046.0
tata,altroz,2024.0,164861.0,petrol,automatic,3.0,False,True,third-party,475270.85
toyota,innova,2011.0,65145.0,electric,automatic,1.0,True,False,nan,990228.25
bmw,x5,2003.0,134196.0,electric,automatic,3.0,True,False,nan,6899870.6
hyundai,elantra,2005.0,75594.0,electric,manual,2.0,True,True,nan,258660.9
honda,jazz,2018.0,89438.0,cng,automatic,2.0,True,True,third-party,356584.3
nissan,magnite,2009.0,16014.0,electric,manual,3.0,True,True,nan,50000.0
maruti,swift,2014.0,184738.0,petrol,manual,1.0,True,True,third-party,50000.0
ford,fiesta,2021.0,58735.0,diesel,manual,3.0,True,True,comprehensive,361189.75
toyota,innova,2011.0,36924.0,diesel,manual,3.0,False,False,comprehensive,944461.4
bmw,m3,2002.0,141352.0,petrol,automatic,3.0,False,True,nan,6328797.2
maruti,swift,2020.0,185559.0,electric,automatic,1.0,True,True,third-party,372166.15
audi,a4,2005.0,145875.0,diesel,automatic,3.0,True,True,comprehensive,3498118.75
mercedes,e-class,2007.0,153675.0,petrol,automatic,1.0,False,True,comprehensive,5556948.75
tata,altroz,2009.0,10459.0,cng,automatic,1.0,True,False,third-party,50000.0
maruti,vitara brezza,2022.0,45402.0,diesel,manual,1.0,True,True,comprehensive,693189.7
tata,altroz,2004.0,93753.0,electric,manual,2.0,False,True,third-party,50000.0
mercedes,s-class,2010.0,29702.0,diesel,automatic,3.0,False,True,nan,9195544.7
tata,harrier,2006.0,168345.0,diesel,automatic,3.0,False,False,third-party,774748.25
tata,harrier,2003.0,132527.0,electric,automatic,2.0,True,False,third-party,600120.95
tata,harrier,2024.0,83280.0,diesel,manual,2.0,False,True,comprehensive,1637508.0
tata,nexon,2011.0,196157.0,electric,automatic,1.0,False,True,nan,150576.45
toyota,fortuner,2024.0,127937.0,electric,automatic,2.0,False,False,comprehensive,3430809.45
honda,city,2014.0,105575.0,petrol,manual,3.0,False,True,comprehensive,434163.75
tata,altroz,2002.0,25320.0,electric,automatic,3.0,False,True,nan,50000.0
ford,endeavour,2019.0,109931.0,electric,automatic,1.0,False,True,nan,2713510.35
ford,ecosport,2015.0,96730.0,diesel,automatic,1.0,False,False,comprehensive,315490.5
maruti,dzire,2007.0,130566.0,diesel,automatic,3.0,False,False,third-party,50000.0
mercedes,e-class,2021.0,166821.0,diesel,automatic,1.0,False,False,third-party,6304976.85
tata,harrier,2015.0,123139.0,diesel,manual,1.0,True,True,nan,1181529.15
toyota,corolla,2008.0,140971.0,petrol,manual,1.0,True,True,third-party,378854.35
honda,city,2016.0,12589.0,electric,automatic,3.0,True,True,third-party,568111.65
toyota,fortuner,2008.0,73117.0,electric,manual,3.0,False,False,third-party,2639032.45
mercedes,s-class,2020.0,5221.0,electric,automatic,2.0,False,True,nan,9699216.85
maruti,swift,2005.0,148404.0,cng,manual,1.0,False,False,nan,50000.0
tata,nexon,2008.0,107652.0,cng,automatic,3.0,False,True,comprehensive,50000.0
tata,nexon,2019.0,59270.0,electric,manual,2.0,True,True,third-party,561109.5
hyundai,verna,2011.0,166827.0,diesel,manual,2.0,True,False,nan,244975.95
nissan,magnite,2007.0,197402.0,diesel,manual,1.0,True,True,third-party,50000.0
ford,ecosport,2008.0,28537.0,electric,automatic,1.0,False,True,third-party,50000.0
tata,harrier,2013.0,191710.0,diesel,manual,1.0,False,True,third-party,1101243.5
honda,city,2011.0,105014.0,petrol,automatic,3.0,True,True,nan,254247.9
audi,a6,2000.0,179053.0,cng,automatic,2.0,True,False,comprehensive,4243142.05
mercedes,e-class,2017.0,172299.0,electric,automatic,1.0,True,False,nan,6124155.15
toyota,corolla,2018.0,138811.0,cng,automatic,2.0,True,True,third-party,799178.35
tata,harrier,2016.0,85274.0,electric,automatic,1.0,False,True,comprehensive,1267208.9
hyundai,verna,2010.0,53747.0,electric,manual,2.0,True,False,third-party,161937.95
toyota,fortuner,2014.0,199962.0,petrol,automatic,3.0,True,True,third-party,2890005.7
nissan,terrano,2010.0,94167.0,electric,manual,1.0,False,False,third-party,565874.95
toyota,corolla,2000.0,93066.0,petrol,automatic,2.0,False,True,third-party,50000.0
bmw,3 series,2011.0,16137.0,petrol,automatic,3.0,True,True,third-party,3267579.45
toyota,corolla,2003.0,22355.0,diesel,automatic,1.0,False,True,comprehensive,126646.75
tata,harrier,2003.0,141029.0,cng,automatic,2.0,False,False,comprehensive,628845.65
toyota,innova,2011.0,67223.0,diesel,automatic,3.0,False,False,nan,889916.55
mercedes,e-class,2018.0,118265.0,diesel,manual,3.0,True,False,third-party,6152260.25
audi,q5,2015.0,166777.0,diesel,automatic,3.0,False,False,nan,5524983.45
toyota,innova,2014.0,80230.0,petrol,manual,1.0,True,True,third-party,1037965.5
audi,a4,2008.0,13340.0,petrol,automatic,1.0,True,False,nan,3747999.0
audi,a4,2017.0,102834.0,cng,manual,1.0,False,True,nan,4114574.9
maruti,vitara brezza,2005.0,99882.0,electric,automatic,2.0,False,True,third-party,50000.0
ford,endeavour,2002.0,18835.0,petrol,automatic,2.0,False,False,nan,1847174.75
maruti,swift,2004.0,152157.0,diesel,automatic,2.0,False,True,nan,50000.0
nissan,kicks,2013.0,34566.0,cng,automatic,2.0,True,False,third-party,614815.1
maruti,dzire,2007.0,118192.0,cng,manual,2.0,False,True,third-party,50000.0
ford,fiesta,2010.0,180650.0,cng,manual,2.0,True,True,nan,50000.0
mercedes,s-class,2011.0,170909.0,petrol,automatic,3.0,False,False,comprehensive,9324363.65
ford,endeavour,2007.0,124620.0,petrol,manual,3.0,False,False,comprehensive,2081307.0
tata,altroz,2019.0,46793.0,diesel,manual,3.0,True,True,nan,262981.05
honda,city,2002.0,106101.0,petrol,automatic,2.0,False,True,nan,50000.0
audi,a6,2000.0,156880.0,electric,manual,1.0,True,False,third-party,4276468.0
bmw,3 series,2017.0,165877.0,petrol,automatic,3.0,False,True,third-party,3525118.45
maruti,dzire,2015.0,176434.0,diesel,automatic,1.0,True,False,nan,173534.9
ford,endeavour,2021.0,170246.0,diesel,manual,1.0,True,False,comprehensive,2824463.1
maruti,vitara brezza,2017.0,49802.0,diesel,manual,3.0,False,True,nan,342529.7
bmw,m3,2003.0,34378.0,diesel,automatic,3.0,False,False,comprehensive,6394843.3
honda,city,2022.0,195128.0,electric,automatic,1.0,True,False,comprehensive,920730.8
ford,fiesta,2021.0,59220.0,cng,automatic,2.0,False,False,nan,391117.0
tata,altroz,2004.0,51709.0,diesel,automatic,3.0,False,False,comprehensive,50000.0
tata,harrier,2013.0,185622.0,electric,manual,2.0,True,True,third-party,1092156.7
maruti,swift,2016.0,110598.0,cng,manual,3.0,True,False,comprehensive,203410.3
audi,a4,2021.0,20638.0,petrol,manual,3.0,False,False,third-party,4346904.3
tata,altroz,2018.0,104827.0,cng,automatic,2.0,True,True,third-party,254275.95
mercedes,e-class,2021.0,12890.0,electric,manual,3.0,True,False,nan,6318066.5
toyota,innova,2008.0,11540.0,petrol,manual,3.0,False,False,comprehensive,748269.0
nissan,kicks,2022.0,74314.0,diesel,automatic,1.0,True,True,comprehensive,1088852.9
ford,fiesta,2023.0,170066.0,petrol,automatic,2.0,True,True,third-party,444490.1
hyundai,verna,2007.0,178509.0,electric,automatic,1.0,True,True,third-party,50000.0
nissan,kicks,2015.0,88839.0,cng,automatic,2.0,True,True,comprehensive,706674.15
mercedes,s-class,2011.0,48424.0,cng,automatic,2.0,False,True,third-party,9242736.4
audi,a6,2019.0,51726.0,diesel,manual,3.0,True,True,nan,5212241.1
honda,civic,2001.0,131456.0,electric,manual,3.0,True,False,nan,50000.0
toyota,fortuner,2006.0,142996.0,diesel,manual,3.0,True,True,comprehensive,2548550.6
nissan,kicks,2011.0,14582.0,electric,automatic,1.0,True,False,third-party,547812.7
audi,a4,2022.0,34290.0,petrol,automatic,1.0,True,False,third-party,4394856.5
ford,ecosport,2011.0,21866.0,cng,automatic,1.0,False,True,nan,76720.1
mercedes,s-class,2018.0,94468.0,electric,automatic,2.0,True,False,comprehensive,9705829.8
tata,harrier,2006.0,124576.0,diesel,automatic,2.0,True,False,comprehensive,801313.6
nissan,magnite,2013.0,63262.0,cng,manual,2.0,True,True,third-party,50000.0
hyundai,verna,2002.0,49333.0,electric,manual,3.0,True,False,third-party,50000.0
hyundai,elantra,2000.0,116530.0,electric,manual,3.0,False,False,third-party,50000.0
mercedes,c-class,2022.0,57543.0,diesel,manual,1.0,False,True,third-party,4821368.55
honda,civic,2011.0,150349.0,electric,automatic,2.0,False,False,comprehensive,50000.0
hyundai,creta,2004.0,90701.0,electric,manual,1.0,False,True,third-party,416394.85
toyota,innova,2013.0,30026.0,petrol,manual,1.0,True,False,third-party,1045496.1
ford,fiesta,2023.0,158473.0,petrol,manual,3.0,True,False,third-party,546229.05
hyundai,verna,2012.0,76654.0,electric,automatic,2.0,True,True,third-party,208501.9
ford,endeavour,2000.0,55259.0,diesel,automatic,3.0,False,True,comprehensive,1691711.15
toyota,innova,2023.0,171619.0,electric,manual,1.0,True,True,third-party,1524257.15
tata,nexon,2000.0,56661.0,diesel,automatic,1.0,False,False,comprehensive,50000.0
nissan,magnite,2016.0,58593.0,electric,automatic,2.0,True,False,third-party,161211.05
tata,nexon,2016.0,89440.0,electric,manual,2.0,True,True,comprehensive,406584.0
audi,q5,2005.0,109290.0,petrol,automatic,2.0,True,True,third-party,4953606.5
toyota,corolla,2012.0,92164.0,diesel,manual,2.0,False,True,comprehensive,486175.4
ford,ecosport,2019.0,55860.0,petrol,manual,1.0,True,False,third-party,541621.0
bmw,x5,2014.0,49653.0,cng,manual,2.0,False,False,nan,7442552.05
bmw,3 series,2009.0,172114.0,diesel,manual,1.0,False,False,nan,3204182.9
toyota,fortuner,2021.0,137268.0,cng,automatic,1.0,False,True,comprehensive,3259409.8
nissan,kicks,2005.0,143418.0,diesel,manual,3.0,False,False,comprehensive,178487.3
bmw,m3,2016.0,54576.0,cng,manual,1.0,True,False,third-party,7091813.6
maruti,dzire,2018.0,167113.0,petrol,automatic,1.0,False,False,comprehensive,304933.05
tata,altroz,2006.0,174004.0,petrol,manual,3.0,True,False,nan,50000.0
audi,a4,2021.0,171131.0,cng,automatic,1.0,False,True,nan,4254330.35
hyundai,elantra,2021.0,6182.0,cng,manual,2.0,True,False,nan,1169072.7
tata,altroz,2022.0,13974.0,electric,automatic,1.0,False,False,third-party,477903.9
bmw,m3,2021.0,51784.0,diesel,automatic,2.0,True,True,third-party,7262232.4
maruti,dzire,2007.0,150108.0,cng,manual,2.0,True,False,comprehensive,50000.0
hyundai,verna,2014.0,42825.0,electric,manual,1.0,False,False,nan,373576.25
nissan,magnite,2021.0,120894.0,petrol,manual,2.0,True,True,nan,351865.9
bmw,m3,2012.0,44818.0,petrol,automatic,2.0,True,True,nan,6863277.3
maruti,dzire,2009.0,119127.0,electric,automatic,2.0,False,False,nan,50000.0
honda,city,2007.0,112673.0,petrol,manual,1.0,True,False,third-party,133099.05
nissan,magnite,2000.0,66722.0,cng,manual,1.0,True,False,third-party,50000.0
hyundai,verna,2000.0,134537.0,petrol,automatic,2.0,False,False,nan,50000.0
toyota,innova,2015.0,190442.0,electric,manual,3.0,False,True,comprehensive,1071433.7
hyundai,creta,2003.0,100642.0,diesel,automatic,3.0,False,False,nan,384903.7
ford,fiesta,2012.0,19851.0,electric,manual,2.0,False,False,nan,50000.0
mercedes,e-class,2001.0,16718.0,petrol,manual,1.0,True,False,nan,5347492.3
bmw,x5,2009.0,164750.0,diesel,automatic,1.0,True,True,third-party,7175287.5
toyota,corolla,2023.0,144293.0,diesel,automatic,2.0,True,True,comprehensive,1048356.05
honda,jazz,2002.0,191286.0,petrol,automatic,3.0,True,True,comprehensive,50000.0
hyundai,creta,2012.0,185192.0,electric,automatic,2.0,False,True,third-party,772221.2
maruti,dzire,2005.0,97708.0,petrol,manual,1.0,False,True,nan,50000.0
ford,ecosport,2000.0,41395.0,electric,automatic,3.0,False,True,comprehensive,50000.0
hyundai,elantra,2011.0,85607.0,electric,manual,2.0,True,False,third-party,607158.95
hyundai,verna,2012.0,32663.0,petrol,manual,3.0,False,False,third-party,245100.55
maruti,dzire,2022.0,51893.0,electric,automatic,1.0,False,False,nan,572216.05
nissan,kicks,2013.0,177197.0,cng,manual,2.0,False,False,third-party,573420.45
tata,nexon,2003.0,123582.0,petrol,manual,2.0,True,False,nan,50000.0
honda,jazz,2017.0,84410.0,electric,manual,2.0,False,False,third-party,387338.5
honda,civic,2012.0,156696.0,petrol,automatic,2.0,True,True,third-party,50000.0
bmw,x5,2018.0,82373.0,petrol,manual,1.0,False,True,comprehensive,7667644.05
mercedes,c-class,2015.0,169961.0,electric,automatic,1.0,True,False,comprehensive,4524505.85
tata,nexon,2023.0,15062.0,cng,manual,3.0,False,False,third-party,797740.7
tata,altroz,2013.0,144071.0,cng,manual,2.0,True,False,third-party,50000.0
ford,fiesta,2016.0,66192.0,petrol,manual,2.0,True,False,nan,160071.2
mercedes,s-class,2012.0,149752.0,petrol,manual,2.0,True,True,nan,9297537.2
toyota,innova,2012.0,155139.0,petrol,manual,2.0,True,False,nan,996729.15
bmw,3 series,2010.0,76869.0,electric,manual,2.0,False,True,nan,3238469.65
toyota,fortuner,2008.0,93946.0,petrol,manual,1.0,True,False,third-party,2735908.1
audi,a4,2007.0,112522.0,cng,automatic,2.0,True,True,comprehensive,3553121.7
ford,ecosport,2021.0,174275.0,cng,automatic,1.0,True,False,third-party,623858.75
mercedes,c-class,2016.0,116385.0,petrol,automatic,2.0,False,False,third-party,4582542.25
mercedes,c-class,2016.0,24003.0,cng,automatic,1.0,True,True,comprehensive,4596399.55
maruti,dzire,2005.0,116826.0,electric,manual,1.0,False,False,nan,50000.0
mercedes,e-class,2012.0,32799.0,cng,manual,2.0,False,False,nan,5845080.15
mercedes,e-class,2013.0,24683.0,electric,automatic,1.0,True,False,comprehensive,5996297.55
ford,endeavour,2019.0,15550.0,petrol,manual,1.0,True,False,third-party,2797667.5
honda,city,2005.0,139711.0,electric,manual,2.0,False,True,third-party,50000.0
mercedes,e-class,2001.0,111550.0,cng,manual,3.0,True,False,nan,5303267.5
toyota,fortuner,2015.0,109547.0,cng,automatic,2.0,True,False,comprehensive,3003567.95
toyota,innova,2011.0,152323.0,diesel,automatic,2.0,False,True,comprehensive,827151.55
toyota,fortuner,2020.0,22136.0,electric,automatic,1.0,True,False,third-party,3296679.6
bmw,3 series,2007.0,178766.0,cng,automatic,3.0,False,False,comprehensive,3073185.1
tata,harrier,2015.0,7746.0,cng,automatic,3.0,True,True,nan,1218838.1
honda,jazz,2004.0,136465.0,petrol,automatic,2.0,False,True,comprehensive,50000.0
nissan,terrano,2024.0,106955.0,diesel,manual,1.0,True,False,third-party,1283956.75
mercedes,s-class,2022.0,47118.0,electric,automatic,3.0,False,False,third-party,9892932.3
honda,city,2024.0,79961.0,cng,automatic,2.0,True,False,comprehensive,958005.85
nissan,magnite,2011.0,184440.0,diesel,automatic,2.0,True,False,comprehensive,50000.0
toyota,corolla,2022.0,72858.0,electric,automatic,2.0,True,False,third-party,1059071.3
ford,endeavour,2007.0,103059.0,cng,manual,2.0,True,False,comprehensive,2104541.15
maruti,vitara brezza,2008.0,21399.0,petrol,automatic,1.0,True,False,comprehensive,50000.0
bmw,x5,2024.0,157548.0,petrol,automatic,2.0,False,True,nan,7876367.8
maruti,vitara brezza,2017.0,126490.0,diesel,manual,2.0,True,True,nan,351026.5
hyundai,elantra,2007.0,133770.0,cng,automatic,3.0,True,True,comprehensive,399934.5
maruti,swift,2012.0,191068.0,diesel,manual,2.0,False,True,third-party,50000.0
audi,a6,2016.0,92681.0,petrol,manual,2.0,True,False,nan,5056097.85
maruti,vitara brezza,2023.0,150801.0,cng,automatic,1.0,False,False,comprehensive,757379.85
nissan,terrano,2014.0,57093.0,diesel,manual,1.0,True,False,nan,791436.05
honda,civic,2019.0,138067.0,petrol,manual,1.0,False,True,comprehensive,409289.95
bmw,m3,2001.0,20288.0,cng,manual,2.0,False,False,third-party,6296956.8
nissan,terrano,2007.0,29257.0,diesel,automatic,3.0,False,True,comprehensive,345611.45
hyundai,elantra,2009.0,165009.0,petrol,automatic,3.0,False,True,nan,425248.65
bmw,x5,2009.0,59003.0,electric,automatic,3.0,False,False,comprehensive,7191149.55
honda,city,2011.0,151372.0,cng,automatic,3.0,True,True,nan,247294.2
honda,civic,2005.0,60801.0,petrol,manual,3.0,False,True,comprehensive,50000.0
tata,altroz,2006.0,142783.0,cng,automatic,2.0,True,False,third-party,50000.0
mercedes,c-class,2015.0,100034.0,cng,automatic,1.0,False,False,nan,4514994.9
audi,q5,2007.0,188054.0,diesel,manual,1.0,False,True,comprehensive,5051791.9
hyundai,creta,2021.0,153246.0,petrol,manual,3.0,False,True,third-party,1227013.1
hyundai,elantra,2012.0,133942.0,diesel,automatic,3.0,False,True,third-party,579908.7
audi,a6,2014.0,54851.0,electric,manual,3.0,True,True,nan,4961772.35
toyota,innova,2000.0,171147.0,cng,manual,1.0,True,False,third-party,424327.95
tata,harrier,2009.0,65827.0,petrol,manual,1.0,False,True,third-party,870125.95
mercedes,s-class,2000.0,116595.0,electric,automatic,3.0,False,False,comprehensive,8732510.75
bmw,x5,2011.0,93136.0,electric,manual,2.0,True,True,third-party,7256029.6
nissan,magnite,2010.0,56850.0,electric,manual,1.0,True,False,nan,50000.0
maruti,dzire,2004.0,182340.0,cng,automatic,1.0,False,True,comprehensive,50000.0
maruti,vitara brezza,2001.0,36763.0,electric,automatic,2.0,False,True,nan,50000.0
ford,fiesta,2013.0,116491.0,cng,manual,3.0,False,True,third-party,50000.0
honda,civic,2004.0,22577.0,diesel,manual,3.0,False,False,third-party,50000.0
ford,endeavour,2000.0,134484.0,petrol,manual,1.0,False,False,third-party,1759827.4
bmw,3 series,2009.0,188128.0,cng,automatic,3.0,True,False,comprehensive,3241780.8
hyundai,elantra,2021.0,79633.0,petrol,automatic,1.0,False,True,third-party,1118055.05
tata,altroz,2008.0,46195.0,diesel,manual,2.0,False,True,comprehensive,50000.0
tata,altroz,2015.0,194951.0,cng,manual,3.0,False,True,comprehensive,70757.35
tata,altroz,2009.0,163356.0,electric,manual,1.0,True,False,nan,50000.0
ford,fiesta,2009.0,137006.0,petrol,manual,3.0,False,True,comprehensive,50000.0
nissan,magnite,2023.0,44719.0,diesel,manual,2.0,True,False,third-party,513292.15
nissan,kicks,2012.0,92070.0,diesel,automatic,1.0,True,False,comprehensive,636189.5
audi,a6,2003.0,178448.0,electric,automatic,2.0,False,True,nan,4323232.8
bmw,x5,2022.0,65604.0,electric,manual,2.0,True,True,nan,7860159.4
mercedes,c-class,2023.0,16140.0,diesel,manual,1.0,True,False,nan,4997579.0
maruti,swift,2009.0,43034.0,petrol,automatic,3.0,True,False,third-party,50000.0
honda,civic,2002.0,59850.0,petrol,automatic,1.0,True,False,comprehensive,50000.0
toyota,corolla,2023.0,47886.0,electric,manual,2.0,False,True,comprehensive,1042817.1
maruti,vitara brezza,2020.0,13384.0,cng,automatic,1.0,False,False,comprehensive,577992.4
toyota,corolla,2023.0,32298.0,electric,manual,2.0,True,True,third-party,1115155.3
audi,a4,2005.0,131179.0,cng,automatic,1.0,True,True,nan,3480323.15
maruti,swift,2010.0,36178.0,cng,manual,2.0,False,False,nan,50000.0
honda,civic,2007.0,158240.0,electric,manual,1.0,False,False,nan,50000.0
maruti,dzire,2005.0,33954.0,diesel,automatic,3.0,False,False,third-party,50000.0
tata,altroz,2001.0,79779.0,cng,manual,3.0,False,True,nan,50000.0
ford,endeavour,2005.0,25707.0,cng,manual,2.0,False,True,nan,1996143.95
honda,city,2003.0,163300.0,diesel,manual,1.0,False,False,nan,50000.0
ford,ecosport,2006.0,115544.0,cng,automatic,2.0,False,False,comprehensive,50000.0
audi,a6,2021.0,124481.0,electric,automatic,1.0,False,False,nan,5311327.85
nissan,terrano,2009.0,82305.0,diesel,automatic,1.0,True,True,nan,487654.25
mercedes,c-class,2024.0,129975.0,petrol,manual,2.0,True,False,comprehensive,5000000.0
